device_id,identity,bank,device_fingerprint,gpu_renderers,screen,os,browser,ips,ip,ua_browser,ua_browser_version,ua_os,ua_os_version,ua_is_mobile,ua_is_pc,country,city,region,timezone,org,is_compromised_device_id,is_compromised_identity,fraud_label,shares_compromised_ip,shares_compromised_fingerprint,predicted_fraud_label,predicted_fraud_probability
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.134.128', '213.87.149.20', '213.87.131.236']",213.87.134.128,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.133.206'],213.87.133.206,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.156.59'],213.87.156.59,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['188.170.82.48', '213.87.138.161']",213.87.138.161,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,0,1,1,1,1,1,0.9942249934708925
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['188.170.72.184'],188.170.72.184,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9893465058409874
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['188.170.74.50'],188.170.74.50,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9893465058409874
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.148.240', '188.170.72.184']",188.170.72.184,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9893465058409874
5d2c2da3-0d53-4444-a625-2480606e2c29,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['188.170.80.114'],188.170.80.114,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9893465058409874
5d2c2da3-0d53-4444-a625-2480606e2c29,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.160.55', '188.170.82.15']",188.170.82.15,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9893465058409874
5d2c2da3-0d53-4444-a625-2480606e2c29,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['188.170.82.15'],188.170.82.15,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9893465058409874
cdaa8673-164d-44a7-80a0-99cd4cfe3818,unknown,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.82.48'],188.170.82.48,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,0,0,1,1,1,0.9775536815839603
cdaa8673-164d-44a7-80a0-99cd4cfe3818,unknown,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['188.170.82.48', '213.87.153.239']",188.170.82.48,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,0,0,1,1,1,0.9775536815839603
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.82.31'],188.170.82.31,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9775536815839603
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.157.236', '188.170.82.31']",188.170.82.31,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9775536815839603
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.79.15'],188.170.79.15,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9775536815839603
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.75.14'],188.170.75.14,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9775536815839603
cdaa8673-164d-44a7-80a0-99cd4cfe3818,unknown,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.74.42'],188.170.74.42,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,0,0,1,1,1,0.9775536815839603
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.74.42'],188.170.74.42,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9775536815839603
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.83.111'],188.170.83.111,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9775536815839603
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.81.214'],188.170.81.214,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9775536815839603
cdaa8673-164d-44a7-80a0-99cd4cfe3818,unknown,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.83.111'],188.170.83.111,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,0,0,1,1,1,0.9775536815839603
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.82.48'],188.170.82.48,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9775536815839603
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.79.124'],188.170.79.124,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9775536815839603
cdaa8673-164d-44a7-80a0-99cd4cfe3818,unknown,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.73.158'],188.170.73.158,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,0,0,1,1,1,0.9775536815839603
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.81.95'],188.170.81.95,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9775536815839603
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.80.169'],188.170.80.169,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9775536815839603
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['188.170.82.48', '213.87.138.161']",188.170.82.48,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9775536815839603
cdaa8673-164d-44a7-80a0-99cd4cfe3818,0007f265568f1abc1da791e852877df2047b3af9,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.73.158'],188.170.73.158,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,1,1,1,1,1,0.9775536815839603
8db05325-e9d0-4c94-a4a2-efb313f9ab11,unknown,Bank11,No data,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.81.214'],188.170.81.214,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,0,0,0,1,1,1,0.9775536815839603
91b12379-8098-457f-a2ad-a94d767797c2,00064120f0aa15e8c4197cf9f18a03a6e4bd35cb,Bank4,No data,unknown,"(736, 414, 32)",iOS 11.2.2,Mobile Safari UI/WKWebView 11.2.2,['85.140.1.243'],85.140.1.243,Mobile Safari UI/WKWebView,11.2.2,iOS,11.2.2,True,False,Russia,Kazan,Tatarstan Republic,Europe/Moscow,AS8359 MTS PJSC,1,0,1,1,1,1,0.9691171953763623
91b12379-8098-457f-a2ad-a94d767797c2,unknown,Bank4,No data,unknown,"(736, 414, 32)",iOS 11.2.2,Mobile Safari UI/WKWebView 11.2.2,['85.140.2.62'],85.140.2.62,Mobile Safari UI/WKWebView,11.2.2,iOS,11.2.2,True,False,Russia,Kazan,Tatarstan Republic,Europe/Moscow,AS8359 MTS PJSC,1,0,1,1,1,1,0.9691171953763623
91b12379-8098-457f-a2ad-a94d767797c2,unknown,Bank4,No data,unknown,"(736, 414, 32)",iOS 11.2.2,Mobile Safari UI/WKWebView 11.2.2,['85.140.1.243'],85.140.1.243,Mobile Safari UI/WKWebView,11.2.2,iOS,11.2.2,True,False,Russia,Kazan,Tatarstan Republic,Europe/Moscow,AS8359 MTS PJSC,1,0,1,1,1,1,0.9691171953763623
5d2c2da3-0d53-4444-a625-2480606e2c29,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,unknown,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['95.183.67.120'],95.183.67.120,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Elektrostal’,Moscow Oblast,Europe/Moscow,AS21453 Flex Ltd.,0,1,1,1,1,1,0.88
10645de7-f771-4b97-8dc4-c2de4d3cd9ec,0007f265568f1abc1da791e852877df2047b3af9,Bank8,No data,unknown,"(780, 360, 24)",Android ,Chrome Mobile WebView 77.0.3865,['213.234.222.27'],213.234.222.27,Chrome Mobile WebView,77.0.3865,Android,unknown,True,False,Russia,Novosibirsk,Novosibirsk Oblast,Asia/Novosibirsk,"AS16345 PJSC ""Vimpelcom""",0,1,1,1,1,1,0.76
10645de7-f771-4b97-8dc4-c2de4d3cd9ec,0007f265568f1abc1da791e852877df2047b3af9,Bank8,No data,unknown,"(780, 360, 24)",Android ,Chrome Mobile WebView 77.0.3865,['213.234.222.26'],213.234.222.26,Chrome Mobile WebView,77.0.3865,Android,unknown,True,False,Russia,Novosibirsk,Novosibirsk Oblast,Asia/Novosibirsk,"AS16345 PJSC ""Vimpelcom""",0,1,1,1,1,1,0.76
