device_id,identity,bank,device_fingerprint,gpu_renderers,screen,os,browser,ips,ip,ua_browser,ua_browser_version,ua_os,ua_os_version,ua_is_mobile,ua_is_pc,country,city,region,timezone,org,is_compromised_device_id,is_compromised_identity,fraud_label,shares_compromised_ip,shares_compromised_fingerprint,predicted_fraud_label,predicted_fraud_probability
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,['173.213.90.57'],173.213.90.57,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,Houston,Texas,America/Chicago,unknown,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['144.202.53.155', '154.160.22.102']",144.202.53.155,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,Elk Grove Village,Illinois,America/Chicago,"AS20473 The Constant Company, LLC",0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['144.202.53.155', '154.160.22.102']",154.160.22.102,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Ghana,Amanfrom,Greater Accra,Africa/Accra,AS30986 Scancom Limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['41.79.5.2', '173.213.90.158']",41.79.5.2,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS37209 Hyperia Limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['41.79.5.2', '173.213.90.158']",173.213.90.158,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,Houston,Texas,America/Chicago,unknown,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,['154.160.6.12'],154.160.6.12,Chrome,78.0.3904,Mac OS X,10.14.6,False,True,Ghana,Accra,Greater Accra,Africa/Accra,AS30986 Scancom Limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,['66.23.202.21'],66.23.202.21,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,New York City,New York,America/New_York,AS63018 Dedicated.com,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,"['154.160.1.115', '144.202.53.155']",154.160.1.115,Chrome,78.0.3904,Mac OS X,10.14.6,False,True,Ghana,Accra,Greater Accra,Africa/Accra,AS30986 Scancom Limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,"['154.160.1.115', '144.202.53.155']",144.202.53.155,Chrome,78.0.3904,Mac OS X,10.14.6,False,True,United States,Elk Grove Village,Illinois,America/Chicago,"AS20473 The Constant Company, LLC",0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['154.160.2.217', '173.213.90.206']",154.160.2.217,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Ghana,Accra,Greater Accra,Africa/Accra,AS30986 Scancom Limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['154.160.2.217', '173.213.90.206']",173.213.90.206,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,Houston,Texas,America/Chicago,unknown,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,['154.160.1.49'],154.160.1.49,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Ghana,Accra,Greater Accra,Africa/Accra,AS30986 Scancom Limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,"['154.160.5.55', '144.202.53.155']",154.160.5.55,Chrome,78.0.3904,Mac OS X,10.14.6,False,True,Ghana,Accra,Greater Accra,Africa/Accra,AS30986 Scancom Limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,"['154.160.5.55', '144.202.53.155']",144.202.53.155,Chrome,78.0.3904,Mac OS X,10.14.6,False,True,United States,Elk Grove Village,Illinois,America/Chicago,"AS20473 The Constant Company, LLC",0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,['154.160.18.110'],154.160.18.110,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Ghana,Accra,Greater Accra,Africa/Accra,AS30986 Scancom Limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['154.160.1.49', '154.160.6.248']",154.160.1.49,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Ghana,Accra,Greater Accra,Africa/Accra,AS30986 Scancom Limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['154.160.1.49', '154.160.6.248']",154.160.6.248,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Ghana,Adenta,Greater Accra,Africa/Accra,AS30986 Scancom Limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['173.213.90.58', '197.210.45.14']",173.213.90.58,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,Houston,Texas,America/Chicago,unknown,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['173.213.90.58', '197.210.45.14']",197.210.45.14,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['197.210.227.124', '197.210.55.156', '197.210.55.212', '197.210.54.214', '197.210.55.109', '197.210.226.23', '197.210.227.142', '197.210.54.47', '197.210.226.119', '197.210.226.99', '197.210.227.134', '197.210.54.155', '207.89.22.76', '197.210.226.113', '197.210.227.83']",197.210.227.124,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['197.210.227.124', '197.210.55.156', '197.210.55.212', '197.210.54.214', '197.210.55.109', '197.210.226.23', '197.210.227.142', '197.210.54.47', '197.210.226.119', '197.210.226.99', '197.210.227.134', '197.210.54.155', '207.89.22.76', '197.210.226.113', '197.210.227.83']",197.210.55.156,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['197.210.227.124', '197.210.55.156', '197.210.55.212', '197.210.54.214', '197.210.55.109', '197.210.226.23', '197.210.227.142', '197.210.54.47', '197.210.226.119', '197.210.226.99', '197.210.227.134', '197.210.54.155', '207.89.22.76', '197.210.226.113', '197.210.227.83']",197.210.55.212,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['197.210.227.124', '197.210.55.156', '197.210.55.212', '197.210.54.214', '197.210.55.109', '197.210.226.23', '197.210.227.142', '197.210.54.47', '197.210.226.119', '197.210.226.99', '197.210.227.134', '197.210.54.155', '207.89.22.76', '197.210.226.113', '197.210.227.83']",197.210.54.214,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['197.210.227.124', '197.210.55.156', '197.210.55.212', '197.210.54.214', '197.210.55.109', '197.210.226.23', '197.210.227.142', '197.210.54.47', '197.210.226.119', '197.210.226.99', '197.210.227.134', '197.210.54.155', '207.89.22.76', '197.210.226.113', '197.210.227.83']",197.210.55.109,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['197.210.227.124', '197.210.55.156', '197.210.55.212', '197.210.54.214', '197.210.55.109', '197.210.226.23', '197.210.227.142', '197.210.54.47', '197.210.226.119', '197.210.226.99', '197.210.227.134', '197.210.54.155', '207.89.22.76', '197.210.226.113', '197.210.227.83']",197.210.226.23,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['197.210.227.124', '197.210.55.156', '197.210.55.212', '197.210.54.214', '197.210.55.109', '197.210.226.23', '197.210.227.142', '197.210.54.47', '197.210.226.119', '197.210.226.99', '197.210.227.134', '197.210.54.155', '207.89.22.76', '197.210.226.113', '197.210.227.83']",197.210.227.142,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['197.210.227.124', '197.210.55.156', '197.210.55.212', '197.210.54.214', '197.210.55.109', '197.210.226.23', '197.210.227.142', '197.210.54.47', '197.210.226.119', '197.210.226.99', '197.210.227.134', '197.210.54.155', '207.89.22.76', '197.210.226.113', '197.210.227.83']",197.210.54.47,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['197.210.227.124', '197.210.55.156', '197.210.55.212', '197.210.54.214', '197.210.55.109', '197.210.226.23', '197.210.227.142', '197.210.54.47', '197.210.226.119', '197.210.226.99', '197.210.227.134', '197.210.54.155', '207.89.22.76', '197.210.226.113', '197.210.227.83']",197.210.226.119,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['197.210.227.124', '197.210.55.156', '197.210.55.212', '197.210.54.214', '197.210.55.109', '197.210.226.23', '197.210.227.142', '197.210.54.47', '197.210.226.119', '197.210.226.99', '197.210.227.134', '197.210.54.155', '207.89.22.76', '197.210.226.113', '197.210.227.83']",197.210.226.99,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['197.210.227.124', '197.210.55.156', '197.210.55.212', '197.210.54.214', '197.210.55.109', '197.210.226.23', '197.210.227.142', '197.210.54.47', '197.210.226.119', '197.210.226.99', '197.210.227.134', '197.210.54.155', '207.89.22.76', '197.210.226.113', '197.210.227.83']",197.210.227.134,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['197.210.227.124', '197.210.55.156', '197.210.55.212', '197.210.54.214', '197.210.55.109', '197.210.226.23', '197.210.227.142', '197.210.54.47', '197.210.226.119', '197.210.226.99', '197.210.227.134', '197.210.54.155', '207.89.22.76', '197.210.226.113', '197.210.227.83']",197.210.54.155,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['197.210.227.124', '197.210.55.156', '197.210.55.212', '197.210.54.214', '197.210.55.109', '197.210.226.23', '197.210.227.142', '197.210.54.47', '197.210.226.119', '197.210.226.99', '197.210.227.134', '197.210.54.155', '207.89.22.76', '197.210.226.113', '197.210.227.83']",207.89.22.76,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,France,Paris,Île-de-France,Europe/Paris,unknown,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['197.210.227.124', '197.210.55.156', '197.210.55.212', '197.210.54.214', '197.210.55.109', '197.210.226.23', '197.210.227.142', '197.210.54.47', '197.210.226.119', '197.210.226.99', '197.210.227.134', '197.210.54.155', '207.89.22.76', '197.210.226.113', '197.210.227.83']",197.210.226.113,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['197.210.227.124', '197.210.55.156', '197.210.55.212', '197.210.54.214', '197.210.55.109', '197.210.226.23', '197.210.227.142', '197.210.54.47', '197.210.226.119', '197.210.226.99', '197.210.227.134', '197.210.54.155', '207.89.22.76', '197.210.226.113', '197.210.227.83']",197.210.227.83,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['173.213.90.56', '173.213.90.57', '197.210.45.14']",173.213.90.56,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,Houston,Texas,America/Chicago,unknown,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['173.213.90.56', '173.213.90.57', '197.210.45.14']",173.213.90.57,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,Houston,Texas,America/Chicago,unknown,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['173.213.90.56', '173.213.90.57', '197.210.45.14']",197.210.45.14,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Nigeria,Lagos,Lagos,Africa/Lagos,AS29465 MTN NIGERIA Communication limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,['144.202.53.155'],144.202.53.155,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,Elk Grove Village,Illinois,America/Chicago,"AS20473 The Constant Company, LLC",0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,['64.42.178.84'],64.42.178.84,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,New York City,New York,America/New_York,AS63018 Dedicated.com,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,['104.238.37.185'],104.238.37.185,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,Dallas,Texas,America/Chicago,AS62874 Web2Objects LLC,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['173.213.90.205', '173.213.90.34', '154.160.2.217', '173.213.90.206']",173.213.90.205,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,Houston,Texas,America/Chicago,unknown,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['173.213.90.205', '173.213.90.34', '154.160.2.217', '173.213.90.206']",173.213.90.34,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,Houston,Texas,America/Chicago,unknown,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['173.213.90.205', '173.213.90.34', '154.160.2.217', '173.213.90.206']",154.160.2.217,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Ghana,Accra,Greater Accra,Africa/Accra,AS30986 Scancom Limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['173.213.90.205', '173.213.90.34', '154.160.2.217', '173.213.90.206']",173.213.90.206,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,Houston,Texas,America/Chicago,unknown,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['173.213.90.209', '154.160.2.217', '173.213.90.206']",173.213.90.209,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,Houston,Texas,America/Chicago,unknown,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['173.213.90.209', '154.160.2.217', '173.213.90.206']",154.160.2.217,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Ghana,Accra,Greater Accra,Africa/Accra,AS30986 Scancom Limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['173.213.90.209', '154.160.2.217', '173.213.90.206']",173.213.90.206,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,Houston,Texas,America/Chicago,unknown,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['64.42.178.82', '66.23.202.19', '154.160.24.50', '64.42.178.84', '64.42.178.86', '66.23.202.18']",64.42.178.82,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,New York City,New York,America/New_York,AS63018 Dedicated.com,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['64.42.178.82', '66.23.202.19', '154.160.24.50', '64.42.178.84', '64.42.178.86', '66.23.202.18']",66.23.202.19,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,New York City,New York,America/New_York,AS63018 Dedicated.com,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['64.42.178.82', '66.23.202.19', '154.160.24.50', '64.42.178.84', '64.42.178.86', '66.23.202.18']",154.160.24.50,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,Ghana,Accra,Greater Accra,Africa/Accra,AS30986 Scancom Limited,0,0,0,0,0,0,0.0
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"['64.42.178.82', '66.23.202.19', '154.160.24.50', '64.42.178.84', '64.42.178.86', '66.23.202.18']",64.42.178.84,Chrome,77.0.3865,Mac OS X,10.14.6,False,True,United States,New York City,New York,America/New_York,AS63018 Dedicated.com,0,0,0,0,0,0,0.0
